Reggi Nails;;+7 (977) 944-28-62, +7 (926) 920-44-75;ул. Адмирала Лазарева, 6, Москва;;55.546 37.541;beauty
Beauty Hair Уход за волосами;;+7 (977) 746-42-91;Южнобутовская ул., 50, корп. 2, Москва;tweb.link;55.539 37.532;beauty
Салон красоты Кео;;+7 (904) 568-60-53;Южнобутовская ул., 44, Москва;;55.539 37.536;beauty
TOPGUN, сеть барбершопов;;+7 (925) 063-34-44;Венёвская ул., 6, Москва;topgun.ru;55.548 37.543;beauty
Сеть студий маникюра Лены Лениной;+7 (499) 490-09-90;+7 (903) 113-00-10, +7 (903) 508-49-66, +7 (925) 829-46-90;Венёвская ул., 6, Москва;llmanikur.ru , clck.ru;55.548 37.543;beauty
Стрикси, японская парикмахерская;;+7 (968) 549-49-25, +7 (926) 054-47-55;Венёвская ул., 7, Москва;striksi.ru;55.547 37.546;beauty
АнгеЛеди;+7 (499) 940-33-02;+7 (915) 459-47-75;Чечёрский пр., 8, Москва;angel-spa.ru;55.542 37.545;beauty
Точка красоты, салоны красоты;+7 (499) 113-13-21;;Скобелевская ул., 20, Москва;tochkafamily.ru;55.546 37.555;beauty
Шпилька, студия красоты;;+7 (926) 777-51-88;Скобелевская ул., 5, Москва;studio-krasoty-shpilka.clients.site;55.550 37.556;beauty
4hands, ногтевая студия;;+7 (985) 960-77-07, +7 (913) 933-75-57;бул. Адмирала Ушакова, 2, Москва;4hands-lp.ru , 4hands.ru;55.548 37.553;beauty
Салон красоты Цирюльня;;+7 (916) 514-22-00;Скобелевская ул., 1, корп. 1, Москва;zoon.ru , tsiryulnya-salon.ru;55.551 37.555;beauty
Caramel, салон красоты;+7 (495) 514-24-67;+7 (901) 556-53-57, +7 (901) 556-57-53;Скобелевская ул., 5, корп. 1, Москва;salon-caramel.ru;55.549 37.557;beauty
Маникюрный салон Get Лаки;+7 (499) 394-56-17;+7 (929) 696-00-85, +7 (926) 044-58-51, +7 (926) 420-58-39, +7 (929) 515-20-58;Скобелевская ул., 1, корп. 5, Москва;get-lucky.club;55.551 37.558;beauty
Ideality;;+7 (995) 885-33-85;Скобелевская ул., 23, корп. 1, Москва;;55.547 37.559;beauty
Ежевика, студия красоты;;+7 (903) 611-16-18, +7 (929) 911-03-32;2-я Мелитопольская ул., 3, Москва;ezhevika-msk.ru;55.540 37.574;beauty
STYLE.TUT, студия красоты;;+7 (968) 746-15-25;Изюмская ул., 53, корп. 3, Москва;style-tut.ru;55.544 37.567;beauty
Ваш мастер, салон красоты;;+7 (999) 855-77-96;Изюмская ул., 39, корп. 2, Москва;hair-salon-9927.business.site;55.550 37.571;beauty
Самита клуб;+7 (495) 542-73-28;+7 (985) 217-22-77, +7 (916) 581-72-72;Сосновая ул., 1В, д. Сосенки;samita-club.com;55.569 37.447;beauty
Estetica Beauty;+7 (495) 227-33-11;;Ясеневая ул., 3, д. Сосенки;estetika-dubrovka.ru;55.568 37.443;beauty
Nail_studio_km;;+7 (901) 256-83-09;Россия, Москва, поселение Сосенское, улица Василия Ощепкова, 6;dikidi.net;55.555 37.467;beauty
Персик наливной, салон красоты;;+7 (966) 555-21-30, +7 (964) 718-21-12, +7 (969) 999-37-81, +7 (966) 321-47-27;Лазурная ул., 6, посёлок Коммунарка;persiknalivnoi.ru;55.569 37.472;beauty
Kukla, салон красоты;;+7 (985) 638-36-04;ул. Сосенский Стан, 17, посёлок Коммунарка;zoon.ru , beauty-kukla.ru;55.565 37.477;beauty
Студия красоты Lady’s Secret;;+7 (985) 311-50-55, +7 (939) 555-17-32;Ясная ул., 5А, посёлок Коммунарка;;55.568 37.478;beauty
Цирюльникъ, салон красоты;;+7 (958) 100-96-15, +7 (968) 377-23-23;ул. Александры Монаховой, 23, посёлок Коммунарка;salon-hair.ru , cirulnik.com;55.569 37.480;beauty
Точка красоты, салоны красоты;+7 (495) 204-23-63;+7 (925) 808-50-54;ул. Липовый Парк, 11, посёлок Коммунарка;tochkafamily.ru;55.567 37.486;beauty
f. ея, салон красоты;+7 (495) 488-87-40;+7 (905) 746-67-46, +7 (904) 567-61-98;ул. Липовый Парк, 6, посёлок Коммунарка;zoon.ru , f-eya-salon.ru;55.570 37.490;beauty
Aina Cosmetology;;+7 (962) 641-41-11;ул. Сосенский Стан, 17, посёлок Коммунарка;aina-cosmetology.clients.site;55.565 37.477;beauty
Студия маникюра и педикюра 4hands;;+7 (904) 568-31-88;ул. Александры Монаховой, 23, посёлок Коммунарка;4hands-lp.ru , 4hands.ru;55.569 37.479;beauty
AlenShato;;+7 (977) 706-55-50;ул. Александры Монаховой, 43, корп. 1, посёлок Коммунарка;alenshato.ru;55.564 37.487;beauty
Kasta, барбершоп;+7 (495) 208-38-68;+7 (926) 801-86-25;ул. Липовый Парк, 8, корп. 2, посёлок Коммунарка;kasta-bbsh.ru;55.570 37.488;beauty
Basic Beauty, салон красоты;+7 (499) 550-34-44;+7 (977) 650-34-44, +7 (977) 335-02-33;ул. Липовый Парк, 8, корп. 1, посёлок Коммунарка;basic-beauty-kmk.ru;55.569 37.489;beauty
Basic Beauty, салон красоты;+7 (499) 325-31-50;;Россия, Москва, поселение Сосенское, Скандинавский бульвар, 6;basic-beauty-kmk.ru;55.566 37.498;beauty
Апартаменты Premium flat for world cup;+7 (495) 969-83-88;+7 (985) 969-83-88, +7 (985) 227-37-57, +7 (916) 180-60-98;ул. Липовый Парк, 4, корп. 3, посёлок Коммунарка;бьютистудио.рф;55.571 37.491;beauty
Happy O&K, салон красоты;;+7 (985) 077-54-45;Россия, Москва, поселение Сосенское, Скандинавский бульвар, 2, корп. 5;;55.566 37.492;beauty
Салон красоты Mon Feromon studio;+7 (898) 012-22-00;+7 (904) 568-20-48;ул. Липовый Парк, 2, посёлок Коммунарка;zoon.ru , mon-feromon-studio.ru;55.571 37.493;beauty
Nails up, салон красоты;+7 (495) 109-08-89;+7 (919) 778-39-88;Москва, поселение Сосенское, Скандинавский бульвар, 1к1;nails-up.ru;55.568 37.496;beauty
Мистер Барбер Мск;;+7 (929) 683-44-04;Россия, Москва, поселение Сосенское, Скандинавский бульвар, 1, корп. 3;mrbarbermsk.ru;55.570 37.497;beauty
Атмосфера красоты;;+7 (980) 697-68-82;Москва, поселение Сосенское, жилой комплекс Скандинавия, улица Эдварда Грига, 5;atmosfera-krasoty-centr.ru;55.564 37.497;beauty
