Florentini city, ресторан;+7 (495) 773-02-00;+7 (915) 256-16-05;ул. Мичуринский Проспект, Олимпийская Деревня, 4, корп. 3, Москва;florentinicafe.ru;55.676 37.471;cafe
Кафе;+7 (495) 437-47-66, +7 (495) 437-12-98, +7 (495) 437-10-64, +7 (495) 437-20-98, +7 (495) 437-02-98, +7 (495) 437-19-66;+7 (915) 312-54-61, +7 (925) 677-10-91, +7 (929) 557-47-09;ул. Мичуринский Проспект, Олимпийская Деревня, 2, Москва;sport-olimp80.ru;55.676 37.474;cafe
Тирольские пироги, кафе-кондитерская;+7 (495) 223-70-39, +7 (499) 394-17-19;+7 (925) 394-17-19;ул. Коштоянца, 20, корп. 4, Москва;tirolpirog.ru;55.676 37.476;cafe
Хинкальная;+7 (499) 340-90-92;;ул. Мичуринский Проспект, Олимпийская Деревня, 4, корп. 32, Москва;gg-group.ru , kafekhinkalnaya.ru;55.673 37.477;cafe
Бёргер Стейк;+7 (495) 908-66-80, +7 (495) 208-64-42;+7 (926) 504-26-69;ул. Удальцова, 85Б, Москва;;55.684 37.489;cafe
Шоколадница, кофейня;;+7 (915) 492-57-32;ул. Удальцова, 40А, Москва;shoko.ru;55.683 37.492;cafe
Тапчан;+7 (495) 233-99-03, +7 (495) 585-72-70, +7 (495) 228-50-50, +7 (495) 921-87-47, +7 (495) 727-65-25, +7 (495) 768-85-75;;ул. Коштоянца, 1/83, Москва;tapchanmsk.ru , tapchanrestoran.ru;55.680 37.494;cafe
Буханка, пекарня;;+7 (903) 611-93-52;просп. Вернадского, 54, Москва;buhanka.ru;55.674 37.495;cafe
Буханка;;+7 (967) 052-06-26;ул. Удальцова, 71, корп. 3, Москва;buhanka.ru;55.677 37.500;cafe
Osteria Mario, домашний итальянский ресторан;;+7 (966) 371-44-65;просп. Вернадского, 41, Москва;osteriamario.ru;55.674 37.503;cafe
Скалка, пироговая;;+7 (925) 509-69-93;просп. Вернадского, 39, Москва;pirogi-skalka.ru;55.675 37.505;cafe
KFC, ресторан быстрого обслуживания;+7 (495) 021-12-82;;просп. Вернадского, 14А, Москва;kfc.ru;55.678 37.506;cafe
Лело, кафе;+7 (499) 783-62-47;+7 (977) 797-62-47;просп. Вернадского, 41, стр. 3, Москва;zoon.ru , kafelelo.ru , lelo-kafe.ru;55.674 37.505;cafe
МД-Фит;+7 (495) 649-88-92;;просп. Вернадского, 37, корп. 2, Москва;md-fit.ru;55.677 37.510;cafe
Андиамо, ресторан;+7 (495) 600-44-44;+7 (925) 300-70-70;просп. Вернадского, 37, корп. 1, Москва;cafe-andiamo.ru , ver.cafe-andiamo.ru;55.679 37.511;cafe
Престиж-Кейтеринг;+7 (495) 645-99-84;+7 (903) 230-43-18;просп. Вернадского, 37, корп. 1, Москва;prestige-catering.ru;55.679 37.511;cafe
Салхино, хинкальная;+7 (499) 133-33-03;+7 (985) 455-56-68;просп. Вернадского, 33, Москва;kafesalhino.ru;55.681 37.515;cafe
Самарканд, кафе быстрого питания;;+7 (977) 615-05-71, +7 (994) 333-02-02;просп. Вернадского, 29, Москва;samarkandrest.ru;55.682 37.516;cafe
Чела, хинкальная;+7 (499) 138-33-11;+7 (929) 524-55-12, +7 (916) 567-38-73;ул. Кравченко, 12А, Москва;chela.moscow;55.678 37.516;cafe
Изакая Данбам;;+7 (999) 111-29-24;просп. Вернадского, 29, Москва;izakaya-danbam.ru;55.682 37.517;cafe
КартулиОда, ресторан грузинской кухни;+7 (499) 325-56-05, +7 (499) 138-38-87;+7 (919) 777-26-05;ул. Марии Ульяновой, 15, Москва;kartulioda.ru;55.681 37.524;cafe
Il Pittore, пиццерия;+7 (499) 120-43-08, +7 (499) 120-30-45, +7 (495) 107-01-07, +7 (495) 120-06-77;;просп. Вернадского, 29, Москва;ilpittore.ru;55.681 37.516;cafe
Черетто, ресторан;+7 (495) 621-60-98, +7 (495) 951-40-80, +7 (495) 775-04-51, +7 (495) 680-96-79;+7 (910) 465-21-93, +7 (926) 922-70-20, +7 (925) 372-43-40, +7 (965) 199-32-92, +7 (985) 469-22-77, +7 (964) 728-40-06;Ленинский просп., 95, Москва;ceretto.rest;55.673 37.526;cafe
Шоколадница;;+7 (915) 473-93-47, +7 (965) 157-16-42;просп. Вернадского, 6, Москва;shoko.ru;55.692 37.527;cafe
Grano, ресторан;+7 (495) 660-03-98;+7 (980) 697-85-60;просп. Вернадского, 6, Москва;granorestoran.ru;55.692 37.528;cafe
Cinnabon, кафе-пекарня;;+7 (925) 615-11-90, +7 (926) 858-85-82;просп. Вернадского, 6, Москва;cinnabonrussia.com;55.692 37.528;cafe
Кинза, хинкальная;+7 (499) 450-38-36;;просп. Вернадского, 6, Москва;kinzamsk.ru;55.692 37.530;cafe
Конак, ресторан;+7 (499) 134-45-60;;ул. Гарибальди, 4Г, Москва;restorankonak.ru;55.677 37.535;cafe
Хинкальная № 8;;+7 (929) 595-86-76;ул. Гарибальди, 2, Москва;khinkalnaya8.ru;55.678 37.533;cafe
Южное, кафе;+7 (499) 938-53-42, +7 (499) 132-40-88;;Ленинский просп., 87, Москва;cafeu.ru;55.678 37.534;cafe
Macadamia, кафе;+7 (495) 109-57-03;;ул. Академика Пилюгина, 4, Москва;cafe-macadamia.ru , macadamia.pro;55.673 37.543;cafe
Kitchen, семейное кафе;;+7 (926) 147-04-40;ул. Архитектора Власова, 18, Москва;cafe-kitchen.ru;55.672 37.544;cafe
Андиамо, ресторан;+7 (495) 930-81-81, +7 (495) 789-56-78;;ул. Строителей, 4, стр. 2, Москва;univer.cafe-andiamo.ru , cafe-andiamo.ru;55.687 37.536;cafe
Новатор, экспресс-кофейня;;+7 (967) 038-53-40, +7 (967) 128-47-02, +7 (967) 299-90-37;Ленинский просп., 85, Москва;novator.coffee;55.680 37.535;cafe
Голубка, кафе;;+7 (929) 196-34-98;Ломоносовский просп., 23, Москва;golubka.cafe;55.691 37.538;cafe
Перец&мята, кафе;+7 (495) 109-03-55;;ул. Академика Пилюгина, 4, Москва;perezmyata.ru;55.672 37.542;cafe
GlowSubs;+7 (495) 212-05-20, +7 (495) 215-54-04;;Ломоносовский просп., 11/70, Москва;glowsubs.ru;55.689 37.543;cafe
Остерия Альберобелло;+7 (499) 134-35-24;+7 (966) 115-66-33;Ленинский просп., 75А, Москва;alberobello.msk.ru;55.686 37.544;cafe
Ниппон, кафе;;+7 (967) 295-14-56;Ленинский просп., 73/8, Москва;restik.com , nipponkafe.chooice.app , menu.restik.com;55.689 37.548;cafe
Il borgo, ресторан;+7 (499) 132-87-83;+7 (929) 554-04-92;ул. Вавилова, 81, Москва;il-borgo-msk.ru;55.681 37.549;cafe
Ломоносов;;+7 (929) 545-11-10;Ленинский просп., 75/9, Москва;lomonosovgastrobar.ru , zernov.studio;55.687 37.545;cafe
Тапки, кафе;+7 (495) 201-57-20;;ул. Вавилова, 81, корп. 1, Москва;tapkicafe.ru;55.679 37.546;cafe
Шоколадница;;+7 (915) 473-91-10;Ленинский просп., 68/10, Москва;shoko.ru;55.689 37.546;cafe
Роскошное Море;;+7 (925) 015-24-50;ул. Вавилова, 66, стр. 4, Москва;;55.683 37.548;cafe
Пицца кофе;;+7 (963) 777-25-88;ул. Вавилова, 66, Москва;pizza-coffe.ru;55.683 37.549;cafe
Дядя Джо;;+7 (901) 716-80-20, +7 (901) 549-72-32;ул. Вавилова, 64/1с3, Москва;djoe.ru;55.684 37.549;cafe
Tomatino;;+7 (926) 033-33-00, +7 (917) 578-37-80, +7 (926) 055-00-06;ул. Вавилова, 64/1с1, Москва;tomatino.ru;55.684 37.550;cafe
Plov.com;+7 (495) 789-78-93;;ул. Вавилова, 64/1с1, Москва;plov.com;55.684 37.551;cafe
Волконский, кафе-пекарня;;+7 (925) 003-11-59, +7 (926) 981-55-50, +7 (911) 005-32-13, +7 (920) 226-75-56, +7 (929) 900-09-96;Ленинский просп., 67, Москва;wolkonsky.com;55.691 37.552;cafe
Акваименс, автомойка;+7 (499) 783-55-54, +7 (499) 783-56-01;+7 (985) 015-75-60, +7 (965) 364-46-78;Нахимовский просп., 75А, Москва;;55.684 37.553;cafe
Мокка, кофейня;;+7 (901) 505-27-97, +7 (963) 724-61-44;Ленинский просп., 67, Москва;;55.691 37.553;cafe
Лимончино, ресторан;+7 (717) 230-81-02, +7 (495) 621-90-80;+7 (965) 223-85-01;Профсоюзная ул., 33, стр. 1, Москва;limoncino.ru , ilfornogroup.ru;55.672 37.557;cafe
Brasserie, кафе с европейской кухней;+7 (499) 120-18-48, +7 (499) 120-35-53;;Нахимовский проспект, 63;cafebyinteroptika.ru;55.679 37.560;cafe
Му-му, сеть кафе;+7 (499) 678-34-44;+7 (985) 178-83-33;Нахимовский просп., 57, Москва;cafemumu.ru;55.678 37.561;cafe
Мой автомобиль, автомойка;+7 (495) 988-99-53;;Профсоюзная ул., 25А, Москва;myautomobile.ru;55.675 37.563;cafe
Cofix, кофейня фиксированной цены;;+7 (977) 591-39-68;Профсоюзная ул., 19, Москва;cofix.global;55.678 37.564;cafe
Шоколадница, кофейня;+7 (499) 129-80-63;;Профсоюзная ул., 19, Москва;shoko.ru;55.679 37.564;cafe
Eatness - сервис правильного питания;;+7 (900) 111-21-17;ул. Ивана Бабушкина, 18, корп. 2, Москва;eatness.ru;55.684 37.559;cafe
МосКальян;+7 (499) 444-20-12;+7 (985) 400-19-19, +7 (928) 285-60-06, +7 (988) 235-93-93, +7 (966) 333-30-35, +7 (965) 404-94-94, +7 (985) 999-13-01, +7 (965) 233-33-43, +7 (985) 555-14-60, +7 (953) 347-99-99, +7 (999) 099-73-73;Профсоюзная ул., 27, корп. 1, Москва;moskalyan.com , mos-lounge.ru , mosfranchise.com;55.674 37.559;cafe
Карл баллинг, ресторан;+7 (499) 125-12-82, +7 (499) 125-04-97;+7 (926) 909-08-50;ул. Ивана Бабушкина, 17, корп. 1, Москва;karlballing.com , karlballing.net;55.685 37.561;cafe
Руставели;+7 (495) 429-08-20;+7 (966) 145-48-88;ул. Кржижановского, 4, корп. 1, Москва;restoranrustaveli.ru;55.683 37.562;cafe
Janis;+7 (499) 464-36-08, +7 (499) 464-34-79;+7 (903) 790-16-75, +7 (905) 779-89-86;ул. Вавилова, 57, стр. 1, Москва;janis.ru , janiscafe.ru;55.691 37.562;cafe
French Bakery;+7 (495) 969-59-64;+7 (968) 623-28-84;Профсоюзная ул., 19, Москва;sedelice.ru;55.679 37.564;cafe
Рэдимэйд, кафе-кулинария;+7 (495) 924-86-88;;Профсоюзная ул., 25А, Москва;readymade-cafe.ru;55.674 37.566;cafe
Кафе-хинкальная;+7 (878-78) 0-18-00, +7 (499) 130-85-53;+7 (903) 130-85-53;улица Дмитрия Ульянова, 16 к1;kafe-khinkalnaia.ru;55.688 37.570;cafe
Любимый город, ресторан;+7 (499) 125-57-44;+7 (985) 211-19-40, +7 (978) 765-65-45;ул. Кедрова, 8, корп. 2, Москва;lyubimii-gorod.ru;55.685 37.566;cafe
Шагал, ресторан;+7 (495) 678-84-03;+7 (901) 347-73-79, +7 (977) 660-71-49;ул. Кржижановского, 14, корп. 2, Москва;chagall.ru , chagalclub.ru;55.680 37.568;cafe
Кариночка, ресторан;+7 (499) 128-09-11;+7 (910) 434-05-17, +7 (903) 115-10-99, +7 (926) 409-18-18, +7 (925) 781-77-77;Новочерёмушкинская ул., 44, корп. 1, стр. 1, Москва;karinochka.com;55.673 37.569;cafe
Берёзка, кафе;;+7 (915) 265-48-97;ул. Кедрова, 7А, Москва;berezka-kafe.ru;55.685 37.569;cafe
Гастро Бистро Шаверма-Братуха;;+7 (916) 756-60-46;ул. Дмитрия Ульянова, 16, корп. 1, Москва;bratukha.ru;55.689 37.570;cafe
Стара юга, кафе;+7 (499) 124-72-55;;ул. Кржижановского, 15, корп. 1, Москва;;55.680 37.571;cafe
Цхалтубо, хинкальная;+7 (495) 137-45-45;+7 (968) 495-84-13;улица Кржижановского, 20/30 к1;cafetskaltubo.ru;55.679 37.572;cafe
Как дома;;+7 (910) 483-35-54;Профсоюзная ул., 3, Москва;;55.686 37.572;cafe
Brazen, паб;+7 (499) 724-23-17;;улица Кржижановского, 20/30 к1;brazen-pub.ru;55.679 37.572;cafe
Jolly leprechaun, паб;+7 (495) 718-10-30, +7 (495) 718-10-50, +7 (495) 718-10-60, +7 (495) 476-46-39;+7 (964) 139-00-00;просп. 60-летия Октября, 20, Москва;jollyleprechaun.ru;55.688 37.574;cafe
Апрель, кафе-караоке;;+7 (966) 127-76-67;просп. 60-летия Октября, 20, Москва;aprilkaraoke.ru;55.689 37.574;cafe
KFC, ресторан быстрого обслуживания;;+7 (929) 935-67-92;ул. Кржижановского, 18, корп. 3, Москва;kfc.ru;55.679 37.571;cafe
KFC, ресторан быстрого обслуживания;;+7 (916) 872-06-27;ул. Дмитрия Ульянова, 20, корп. 1, Москва;kfc.ru;55.688 37.572;cafe
Billy McDaniel, ирландский паб;+7 (495) 222-59-88;+7 (985) 222-59-88;ул. Дмитрия Ульянова, 20, корп. 1, Москва;billymacdaniel.ru , billymacdaniel.com;55.688 37.572;cafe
Хелло, Индия!;+7 (499) 391-68-60;+7 (925) 533-57-60, +7 (925) 533-57-06;ул. Кржижановского, 20/30к1, Москва;helloindia.ru;55.679 37.572;cafe
Динг Донг;;+7 (905) 777-16-69;просп. 60-летия Октября, 20, Москва, Россия;dingdongasian.ru;55.689 37.574;cafe
Шоколадница;;+7 (915) 473-92-01;ул. Дмитрия Ульянова, 24, Москва;shoko.ru;55.687 37.574;cafe
Lюstra bar, музыкальный бар;+7 (495) 290-31-95;+7 (926) 867-12-03;просп. 60-летия Октября, 27, Москва;lustrabar.ru;55.690 37.576;cafe
Piccolo, пиццерия;;+7 (968) 858-59-95;проспект 60-летия Октября, 25 к1;moscow-cafe.ru , pizza-piccolo.ru , restoran-video.ru;55.691 37.576;cafe
Семейная пекарня, кафе;;+7 (916) 196-92-96;Нахимовский просп., 33/2, Москва;sempek.ru;55.673 37.577;cafe
Lusun, кафе;+7 (499) 125-34-73, +7 (499) 125-35-52;+7 (929) 945-26-26;улица Кржижановского, 24/35 к4;lusun.ru;55.676 37.577;cafe
Subway;;+7 (926) 936-31-56;ул. Дмитрия Ульянова, 28, Москва;subway.ru;55.685 37.579;cafe
Кулинарная лавка братьев Караваевых;+7 (495) 121-70-36, +7 (495) 790-99-52;;ул. Кржижановского, 22, стр. 1, Москва;karavaevi.ru;55.678 37.574;cafe
Пикколо;;+7 (930) 333-40-72, +7 (901) 525-55-55, +7 (977) 737-84-17;просп. 60-летия Октября, 25, корп. 1, Москва;moscow-cafe.ru , pizza-piccolo.ru , restoran-video.ru;55.691 37.576;cafe
Лен&гречка;+7 (495) 109-91-93;+7 (925) 380-51-06, +7 (916) 812-85-19;Новочерёмушкинская ул., 33/21к1, Москва;lenandgrechka.com;55.678 37.576;cafe
Печорин, пекарня ремесленного хлеба;;+7 (967) 121-99-34;Новочерёмушкинская ул., 17, Москва;pechorinbakery.ru;55.684 37.583;cafe
Шашлычная;;+7 (925) 100-22-22, +7 (925) 509-32-79;Новочерёмушкинская ул., 12, Москва;cafeshashlyk.ru;55.687 37.584;cafe
Скалка, пироговая;;+7 (925) 584-88-50;ул. Шверника, 13А, Москва;pirogi-skalka.ru;55.692 37.588;cafe
Сабаба;+7 (495) 740-61-97;;Большая Черёмушкинская ул., 21, Москва;sababa.club;55.681 37.589;cafe
KFC, ресторан быстрого обслуживания;+7 (495) 023-03-99;;Севастопольский просп., 20Б, Москва;kfc.ru;55.682 37.597;cafe
Хинкалъ-паласъ, кафе;+7 (495) 739-91-91, +7 (499) 123-11-76;+7 (926) 031-34-11, +7 (967) 199-33-77;Нагорный бул., 5, корп. 1, Москва;hinkal-palas.ru;55.674 37.594;cafe
Золотой абрикос, шашлычная;;+7 (933) 777-14-41;Рязанский проспект, 2а ст1;zolotoy-abrikos.ru;55.731 37.734;cafe
Lamadjo_8888;;+7 (905) 589-88-88;Большая Черёмушкинская, 2а ст1;lamadjo8888.ru;55.691 37.600;cafe
Одно Небо, ресторан;+7 (495) 066-06-61;+7 (964) 640-09-46;Севастопольский проспект, 15 к1;odnonebo.rest;55.683 37.600;cafe
Gagawa;;+7 (964) 508-89-36;Большая Черёмушкинская ул., 1, Москва;gagawa.ru;55.691 37.602;cafe
Нияма, японский ресторан;+7 (495) 961-59-14, +7 (495) 781-78-19;+7 (903) 553-12-18, +7 (925) 006-88-49;Севастопольский просп., 11Е, Москва;niyama.ru;55.687 37.604;cafe
Urace картинг;+7 (499) 957-88-11;+7 (966) 183-06-49;Севастопольский просп., 11Е, Москва;urace.ru;55.687 37.604;cafe
Хинкали, грузинское кафе;+7 (495) 142-08-53;+7 (977) 586-08-53;Севастопольский просп., 6, Москва;khinkali.bar , khinkali-dostavka.ru;55.691 37.606;cafe
Алло! Пицца;+7 (495) 730-10-20, +7 (495) 260-02-71;;Севастопольский просп., 15, Москва;allopizza.su;55.683 37.599;cafe
Наршараб, кафе;;+7 (999) 595-00-01;Севастопольский просп., 15, корп. 1, Москва;kafe-narsharab.ru;55.683 37.600;cafe
Wok & Box, кафе китайской кухни;;+7 (910) 410-98-85, +7 (917) 591-44-55, +7 (917) 591-55-66;Большая Черёмушкинская ул., 1, Москва;;55.690 37.601;cafe
Хинкальная;;+7 (916) 823-94-33;Большая Черёмушкинская ул., 1, Москва;khinkalnaya-rio.ru;55.691 37.602;cafe
Stopexpress;;+7 (929) 900-61-90;6-й Загородный пр., 1, стр. 1, Москва;stopexpress.ru;55.684 37.606;cafe
Esperanto, ресторан быстрого питания;+7 (495) 134-41-04;;1-й Нагатинский пр., 2, стр. 7, Москва;cafe-esperanto.ru;55.685 37.629;cafe
Гастрофабрика, кафе;+7 (499) 123-03-15;;Нагорная ул., 3А, Москва;gastro-fabrika.ru;55.682 37.613;cafe
Monteview coffee, кофейня;;+7 (929) 953-75-46;Нагорный пр., 6, Москва;monteview.ru;55.688 37.615;cafe
Фольга, столовая;+7 (495) 212-22-12;+7 (964) 505-36-99;Электролитный пр., 1Б, Москва;yaposha.com;55.673 37.621;cafe
KFC, ресторан быстрого обслуживания;+7 (495) 021-77-08;;Нагорный пр., 2Б, Москва;kfc.ru;55.690 37.618;cafe
Вино;+7 (495) 197-77-72;+7 (901) 259-94-55;Варшавское ш., 18, корп. 2, Москва;;55.691 37.621;cafe
Шоколадница;;+7 (915) 268-49-59;Варшавское ш., 26, стр. 7, Москва;shoko.ru;55.684 37.621;cafe
KFC, ресторан быстрого обслуживания;+7 (495) 021-09-57;;Варшавское ш., 5, стр. 2, Москва;kfc.ru;55.701 37.622;cafe
The best burgers, кафе быстрого обслуживания;;+7 (926) 668-34-60;Варшавское ш., 33, стр. 12, Москва;thebestburger.ru;55.692 37.622;cafe
Вкусный дворик, кафе-столовая;+7 (499) 391-86-91;+7 (925) 289-48-08, +7 (926) 684-79-27;Варшавское ш., 36, стр. 2, Москва;vkysnyi-dvorik.ru;55.680 37.623;cafe
Баваро, кафе;+7 (499) 611-20-61;+7 (903) 121-46-28;Нагатинская ул., 1, стр. 4, Москва;cafe-bavaro.ru;55.684 37.624;cafe
Триггер;;+7 (995) 154-45-45, +7 (985) 760-88-08;Варшавское ш., 45, стр. 4, Москва;;55.680 37.625;cafe
Ла Карот;+7 (495) 984-64-77, +7 (495) 532-57-98;+7 (925) 002-90-65, +7 (925) 002-90-51;Варшавское ш., 47, корп. 4, Москва;carotte.ru , lacarotte.ru;55.679 37.630;cafe
КофЕда;+7 (495) 121-01-91;+7 (929) 589-66-16;1-й Нагатинский пр., 10, стр. 3, Москва;kofeda.business.site;55.678 37.631;cafe
Sky Food, кафе;+7 (495) 797-12-83;+7 (903) 797-12-83;1-й Нагатинский пр., 14, Москва;skyfoodcafe.ru;55.675 37.632;cafe
Самсушка-Пампушка;;+7 (929) 918-20-09;Нагатинская ул., 16, Москва;samsushkapampushka.ru;55.679 37.643;cafe
Правда кофе;+7 (231) 120-15-18;+7 (919) 925-39-60, +7 (963) 309-36-81;Каширское ш., 3, корп. 2, стр. 4, Москва;pravdacoffee.ru;55.672 37.632;cafe
Prolunch, кафе;;+7 (925) 002-74-64;Каширское ш., 3, корп. 2, стр. 9, Москва;prolunch.ru;55.672 37.632;cafe
Бородачи, центр паровых коктейлей;;+7 (925) 149-28-89;Нагатинская ул., 16, Москва;;55.679 37.644;cafe
Рикису, суши-бар;+7 (495) 968-85-56;+7 (929) 633-95-85;1-й Нагатинский пр., 11, корп. 2, Москва;rikisu.ru;55.677 37.635;cafe
Счастливая щука, ресторан;+7 (495) 849-28-90, +7 (495) 198-04-11, +7 (495) 849-28-91;;1-й Нагатинский пр., 11, корп. 1, Москва;schastlivaya-shchuka.ru;55.679 37.635;cafe
CraftBurgers;;+7 (925) 025-05-05;Нагатинская ул., 16, Москва;;55.679 37.642;cafe
Иван Чай;+7 (168) 365-29-60, +7 (499) 218-71-01;+7 (909) 661-19-81;Нагатинская наб., 10, корп. 3, Москва;ivanhotel.ru;55.683 37.645;cafe
Везувий, кафе;+7 (499) 612-91-86;+7 (995) 920-55-50;Нагатинская ул., 25, стр. 1, Москва;vesuvio.moscow;55.679 37.651;cafe
Текла, хинкальная;+7 (499) 612-82-47;;Нагатинская ул., 31, Москва;khinkali-cafe.ru;55.678 37.659;cafe
KFC, ресторан быстрого обслуживания;+7 (495) 023-56-35;;просп. Андропова, 22, Москва;kfc.ru;55.683 37.661;cafe
Шеф гирос, кафе греческого стрит-фуда;;+7 (925) 535-76-08, +7 (928) 411-86-48;просп. Андропова, 22, Москва;chefgiros.ru;55.683 37.661;cafe
Chicken planet, кафе быстрого питания;;+7 (908) 075-58-44, +7 (965) 325-23-23, +7 (919) 116-15-45, +7 (982) 292-66-23, +7 (925) 504-66-35, +7 (926) 869-63-49;просп. Андропова, 22, Москва;rollkroll.ru , chickenplanet.ru;55.683 37.661;cafe
Планета боулинг, развлекательный центр;+7 (495) 775-85-75;+7 (901) 256-82-67, +7 (903) 960-12-44;просп. Андропова, 36, Москва;bowling-kolomenskoe.ru;55.676 37.662;cafe
Bollywood;;+7 (964) 642-29-07, +7 (964) 641-29-08;просп. Андропова, 22, Москва;cafebollywood.ru;55.683 37.661;cafe
Барвиха lounge, сеть баров паровых коктейлей;;+7 (960) 600-22-00, +7 (968) 000-30-01, +7 (929) 513-24-23, +7 (999) 997-30-01, +7 (999) 667-70-01, +7 (999) 796-91-11, +7 (999) 772-20-01, +7 (999) 982-20-01, +7 (985) 721-74-48, +7 (910) 873-39-08;просп. Андропова, 22, Москва;barvikhagroup.ru;55.683 37.663;cafe
Хинкальная;+7 (495) 409-95-79;;просп. Андропова, 26, Москва;myhinkali.ru;55.681 37.663;cafe
Кафе Рыба & Мясо на углях;+7 (499) 612-82-69;;просп. Андропова, 35А, Москва;рыбамясонауглях.рф;55.673 37.665;cafe
KFC, ресторан быстрого обслуживания;;+7 (929) 558-55-42;просп. Андропова, 23, Москва;kfc.ru;55.678 37.665;cafe
River’s. Bar Гастробар;;+7 (980) 897-52-04;Нагатинская наб., 32, корп. 1, Москва;rivers-bar.clients.site;55.685 37.666;cafe
Маковка, пекарня;;+7 (916) 173-87-77;Судостроительная ул., 11, корп. 1, Москва;p-makovka.ru , makovka.pro;55.680 37.671;cafe
Эристави, ресторан;+7 (495) 532-40-69;+7 (904) 567-20-93, +7 (926) 577-02-10, +7 (926) 676-23-03;ул. Новинки, 31, Москва;eristavi.ru , eristavi-kafe.ru;55.676 37.678;cafe
Хинкали-хачапури-шашлычок, ресторан грузинской кухни;;+7 (985) 206-10-01;ул. Новинки, 12Б, Москва;hinkali-rest.ru;55.676 37.679;cafe
Пицца-фабрика, пиццерия;+7 (495) 954-77-77, +7 (495) 161-97-77;;Якорная ул., 1, Москва;pizzafab.ru;55.688 37.682;cafe
Пончики;;+7 (965) 101-19-01;Судостроительная ул., 23, корп. 1, Москва;laponpon.ru;55.682 37.677;cafe
Pronto pizza, итальянское кафе;+7 (498) 505-57-57, +7 (499) 505-57-57;+7 (999) 599-60-02;ул. Новинки, 12Б, Москва;pronto24.ru , pronto-pizza.ru;55.676 37.679;cafe
Lavburger, кафе;;+7 (966) 306-79-39;Судостроительная ул., 32, корп. 1, стр. 2, Москва;;55.684 37.686;cafe
Нагатино, хинкальная;+7 (499) 725-18-14;+7 (958) 801-48-00;Судостроительная ул., 42А, Москва;xinkalnayanagatino.ru;55.685 37.692;cafe
Пан Запекан, кулинария;;+7 (903) 798-12-12, +7 (968) 446-06-85;Корабельная ул., 6, Москва;panzapekan.ru;55.679 37.695;cafe
Latteria1963;;+7 (926) 138-78-03, +7 (977) 196-35-00, +7 (977) 196-30-00;Корабельная ул., 17, корп. 1, Москва;latteria1963.ru;55.682 37.697;cafe
Riverfood, кафе быстрого обслуживания;;+7 (925) 597-36-01, +7 (965) 445-87-60;Корабельная ул., 17, корп. 3, Москва;riverfood.ru;55.683 37.698;cafe
Beze, семейная кондитерская;+7 (495) 924-51-58;+7 (903) 512-33-97, +7 (985) 924-51-58, +7 (903) 737-39-46;Корабельная ул., 17, корп. 3, Москва;tortizakaz.moscow;55.684 37.698;cafe
Fox&Grapes pub;+7 (495) 354-06-74;;ул. Гурьянова, 3, Москва;;55.692 37.723;cafe
KFC, ресторан быстрого обслуживания;+7 (495) 198-09-54;;Шоссейная ул., 34, Москва;kfc.ru;55.682 37.723;cafe
Pizzalove, кафе;;+7 (968) 949-56-84;улица Полбина, 6;pizzalove.ru;55.691 37.730;cafe
Хинкальная №5, кафе-бар;+7 (495) 354-71-49;+7 (906) 791-81-81;Шоссейная ул., 34, стр. 1, Москва;mirpirogoff.ru;55.683 37.723;cafe
VTandir.ru;+7 (495) 789-10-19, +7 (495) 646-99-76;+7 (926) 961-12-48;Егорьевский пр., 2А, стр. 2, Москва;vtandir.ru;55.673 37.733;cafe
Пузатая хата, кафе;+7 (495) 789-09-05;+7 (903) 589-09-05;Егорьевский пр., 2А, стр. 7, Москва;puzataya-hata.ru , puzataya-hata.qr-cafe.ru;55.673 37.733;cafe
Погребок;+7 (495) 730-50-25;;Егорьевский пр., 3Ж, стр. 6, Москва;diaf.moscow;55.675 37.734;cafe
Дядя Ваня;;+7 (925) 750-06-06;Люблинская ул., 60, Москва, Россия;udyadivani.ru;55.673 37.738;cafe
Tandir&Пекарня;;+7 (925) 157-22-33;Краснодонская ул., 39А, Москва;;55.675 37.750;cafe
Бакинский очаг;+7 (499) 553-03-13;+7 (926) 764-55-55, +7 (966) 312-22-33;Краснодонская ул., 2А, Москва;bakinskiyochag.ru;55.684 37.750;cafe
ФудМолл;;+7 (903) 189-89-99;Совхозная ул., 39, Москва;;55.674 37.761;cafe
R&B's Роллы и Бургеры;;+7 (963) 673-63-18;Краснодарская ул., 57, корп. 3, Москва;;55.676 37.771;cafe
Stopexpress;;+7 (929) 900-77-78;Ставропольская ул., 31, Москва;stopexpress.ru;55.682 37.774;cafe
Гранат Холл;+7 (495) 255-51-11;;Цимлянская ул., 2А, Москва;granathall.ru;55.672 37.775;cafe
Старый Баку, кафе-ресторан;+7 (495) 980-53-03, +7 (495) 230-54-25;+7 (985) 601-33-33, +7 (926) 610-03-00;Тихорецкий бул., 1, стр. 19, Москва;stbaku.ru;55.675 37.778;cafe
Чайхона Анор;;+7 (967) 036-88-88;Тихорецкий бул., 1, стр. 29, Москва;anor24.ru;55.677 37.779;cafe
Хинкальная;;+7 (965) 224-24-24, +7 (967) 224-24-24;Тихорецкий бул., 1, стр. 6, Москва;gg-group.ru , kafekhinkalnaya.ru;55.674 37.781;cafe
Майиз, чайхана;;+7 (991) 777-79-92, +7 (991) 777-70-99;Тихорецкий бул., 1, стр. 78, Москва;mayiz.ru;55.678 37.782;cafe
