Храм святого апостола и евангелиста Иоанна Богослова на Бронной;+7 (495) 697-98-20;+7 (903) 730-61-21, +7 (906) 083-76-36, +7 (977) 354-08-07, +7 (916) 066-89-14;Богословский переулок, 4 ст2;bogoslovnabronnoy.ru;55.762 37.601;church
Воскресная школа, Храм Воскресения Словущего на Успенском Вражке;+7 (495) 629-66-16;;Брюсов переулок, 15/2 ст3;vslov.ru;55.759 37.607;church
Храм Успения Пресвятой Богородицы в Путинках;+7 (495) 699-09-56;;Успенский пер., 4, стр. 5, Москва;putinki.uspenie.com , uspenie.com;55.769 37.607;church
Церковь Успения Пресвятой Богородицы на Успенском вражке;+7 (495) 692-05-64, +7 (495) 692-05-63;;Газетный пер., 15, Москва;uspenie.ru;55.759 37.610;church
Воскресная школа, Храм Святых Бессребреников Космы и Дамиана в Шубине;+7 (495) 629-41-04, +7 (495) 629-52-62;;переулок Столешников, 2-4 ст6;club.damian.ru;55.762 37.611;church
Церковная лавка, Домовый Храм Мученицы Татианы;+7 (495) 629-60-67, +7 (495) 629-46-12;;улица Большая Никитская, 1;st-tatiana.ru;55.755 37.612;church
Спасский собор Заиконоспасского Монастыря;+7 (495) 698-11-37;;улица Никольская, 7-9 ст3;zspm.ru;55.756 37.621;church
Храм Успения Пресвятой Богородицы на Чижевском подворье;+7 (495) 623-36-48;;улица Никольская, 8/1 ст3;храм-чижевское.рф;55.757 37.624;church
Храм священномученика Евгения Херсонского, Богородице-Рождественский ставропигиальный женский монастырь;+7 (495) 621-39-86;;улица Рождественка, 20/8 ст16;mbrsm.ru;55.766 37.624;church
Храм пророка Божия Илии на Новгородском подворье;+7 (495) 624-76-53, +7 (495) 621-81-70;;Новослободская, 58;hramilias.ru;55.789 37.592;church
Храм святого Иоанна Богослова под Вязом;;+7 (929) 987-22-95;Новая площадь, 12 ст2;подвязом.рф;55.757 37.628;church
Церковь Георгия Победоносца на Псковской Горке;+7 (495) 698-38-72, +7 (495) 698-33-98;;ул. Варварка, 12, Москва;zaryadie.ru;55.753 37.631;church
Церковь святителя Николая Чудотворца в Кленниках;+7 (495) 621-31-49;+7 (903) 258-21-31;ул. Маросейка, 5, стр. 2, Москва;klenniki.ru;55.758 37.632;church
Храм Всех Святых на Кулишках;+7 (495) 623-47-57, +7 (495) 623-51-91, +7 (495) 623-75-66;;Славянская площадь, 2;hramkulishki.ru;55.754 37.634;church
Храм Космы и Дамиана на Маросейке;+7 (495) 622-39-78;;улица Маросейка, 14/2 ст3;hram-kosmadamian.ru;55.758 37.638;church
Храм Рождества Пресвятой Богородицы на Кулишках г. Москвы;+7 (499) 625-53-27;+7 (926) 676-61-73, +7 (916) 311-33-33;улица Солянка, 5/2 ст4;ironarguan.ru;55.753 37.640;church
Храм Николая Чудотворца в Подкопаях;+7 (495) 624-97-72;;Подкопаевский переулок, 15/9 ст5;hram-podkopai.ru;55.753 37.641;church
Храм Введения во храм Пресвятой Богородицы в Барашах;+7 (495) 917-78-14;;Барашёвский переулок, 8/2 ст4;vvedenievbarashah.ru;55.759 37.650;church
Храм Святых Первоверховных Апостолов Петра и Павла в Новой Басманной Слободе;+7 (499) 261-66-54;+7 (929) 594-95-65;Новая Басманная улица, 11/6-4/3 ст4;petraipavla-hram.ru;55.770 37.656;church
Храм Святого Великомученика Никиты на Старой Басманной;+7 (499) 261-33-88, +7 (499) 267-55-49;;Старая Басманная ул., 16/1, Москва;svnikity-bogoyav.moseparh.ru;55.766 37.662;church
Церковь Введения во храм Пресвятой Богородицы у Салтыкова моста;+7 (495) 362-46-69;;Самокатная, 3/8 ст17;hramyauza.ru;55.757 37.680;church
Церковная лавка, Храм иконы Божией Матери Взыскание погибших в Перово;;+7 (901) 591-42-46;ш. Энтузиастов, вл44, Москва;hramvp.ru;55.758 37.753;church
Храм Спаса Нерукотворного Образа в Перово г. Москвы, г. Москва;+7 (495) 301-15-59;+7 (968) 620-81-72, +7 (977) 144-01-23;Свободный проспект, 4а ст1;spasperovo.ru;55.757 37.814;church
Храм Святого благоверного князя Александра Невского в Хорошево-Мневниках, Подворье Иосифа-Волоцкого монастыря;;+7 (903) 660-30-40;Мнёвники, вл12;nevskymnevniki.ru;55.773 37.490;church
Храм Живоначальной Троицы при бывшей Черкасской Богадельне;+7 (495) 656-46-63;;Ленинградский проспект, 16а ст1;hram-troiza.ru;55.782 37.577;church
Храм Тихвинской иконы Божией Матери в Сущёве;+7 (499) 978-24-97;+7 (968) 385-04-09;Тихвинский переулок, 13а;tihvinka13.ru;55.788 37.599;church
Храм Живоначальной Троицы, Московское Подворье Свято-Троицкой Сергиевой Лавры;+7 (495) 681-35-58, +7 (495) 681-60-20, +7 (495) 631-02-56, +7 (495) 684-40-71, +7 (495) 684-73-44;;2-й Троицкий переулок, 8/10 ст5;blagoslovenie.su;55.776 37.621;church
Храм иконы Божией Матери Всех Скорбящих Радость;+7 (495) 688-87-42, +7 (495) 688-39-77;;Щепкина, 61/2 ст25;scorbi.net;55.785 37.629;church
Храм святителя Филиппа Митрополита Московского в Мещанской Слободе;+7 (495) 681-25-49;;ул. Гиляровского, 35, Москва;st-philipp-church.prihod.ru;55.781 37.631;church
Храм Воскресения Христова при Шереметьевском Странноприимном доме;+7 (495) 620-12-12;+7 (985) 814-47-62, +7 (929) 008-46-58, +7 (999) 818-24-68;Большая Сухаревская площадь, 3 ст11;sheremetev-st-trinity.ru;55.774 37.634;church
Храм Воскресения Христова в Сокольниках;+7 (499) 268-54-10;+7 (926) 940-86-08, +7 (926) 762-72-00, +7 (925) 268-54-10;Сокольническая площадь, 6, Москва;xbxc.ru;55.791 37.677;church
Храм Благовещения Пресвятой Богородицы в Сокольниках;+7 (499) 713-27-99;+7 (963) 772-56-57, +7 (963) 770-09-08;ул. Матросская Тишина, 9, Москва;vdvhram.ru;55.785 37.689;church
Храм Святителя Николая Мирликийского в Покровском;+7 (499) 267-86-75;+7 (963) 771-29-04, +7 (985) 825-49-48;Бакунинская ул., 100, стр. 6, Москва;nikolopokrov.ru;55.780 37.695;church
Храм во имя святого благоверного великого князя Димитрия Донского;;+7 (985) 445-76-27, +7 (916) 165-79-72, +7 (916) 408-18-85;Твардовского, вл1;omonhram.ru;55.797 37.384;church
Церковная лавка храма cвятителя Николая Мирликийского;;+7 (916) 752-06-02, +7 (916) 310-77-87;Авиационная улица, вл30 ст2;nikola-schukino.moseparh.ru;55.810 37.463;church
Храм Благовещения Пресвятой Богородицы в Петровском парке;+7 (495) 614-95-70;;Красноармейская ул., 2А, Москва;blagodrevo.com;55.796 37.553;church
Храм Рождества Пресвятой Богородицы в Бутырской слободе;+7 (495) 685-09-40, +7 (499) 753-16-24;+7 (963) 770-28-69, +7 (926) 014-42-62;Бутырская улица, 56а;butyr-sloboda.moseparh.ru;55.801 37.585;church
Храм Рождества Иоанна Предтечи в Сокольниках;+7 (495) 987-20-31;+7 (916) 558-49-19;Колодезный переулок, 2а ст10;podvorie-sokolniki.ru;55.799 37.694;church
Храм Преображения Господня на Преображенской площади;;+7 (963) 771-33-19, +7 (963) 772-38-43, +7 (963) 772-98-36, +7 (985) 248-41-67, +7 (963) 771-39-15;Преображенская площадь, 9А, Москва;hram-preobrajeniya.ru;55.796 37.711;church
Храм Сретения Господня;;+7 (926) 584-64-38, +7 (929) 526-50-56, +7 (925) 357-16-29;Монтажная улица, 8 ст2а;hramilii.ru;55.810 37.775;church
Храм Святителя Луки Крымского;;+7 (909) 909-30-53, +7 (985) 947-97-14, +7 (964) 798-27-61;улица Генерала Белобородова, вл32;hram-vsehsvyatih.ru;55.828 37.354;church
Храм Преображения Господня в Тушине;+7 (495) 491-91-03;+7 (916) 496-33-71, +7 (925) 285-13-57, +7 (925) 460-91-04;Волоколамское ш., 128, Москва;spas-tushino.ru;55.832 37.402;church
Храм Святой Преподобномученицы Елисаветы в Покровском-Стрешневе;+7 (499) 654-04-16, +7 (499) 654-04-12;+7 (999) 980-18-82;Иваньковское шоссе, 8 ст14;obitel-st-elisaveta.ru;55.819 37.468;church
Храм Святых Царственных Страстотерпцев;;+7 (926) 883-62-12, +7 (963) 771-63-15, +7 (985) 857-63-81, +7 (926) 811-08-83, +7 (963) 771-63-11, +7 (985) 762-89-26, +7 (926) 317-26-83, +7 (926) 537-10-02;6-й Новоподмосковный переулок, вл7;tsarskiyhram.ru;55.824 37.512;church
Храм святителя митрополита Макария;;+7 (925) 532-73-02;Огородный проезд, вл25/20 ст1;;55.819 37.593;church
Храм Святой Равноапостольной княгини Ольги в Останкино;;+7 (929) 633-11-35;Новомосковская ул., 4, Москва;hram-olgi.ru;55.815 37.619;church
Церковь Тихвинской иконы Божией Матери в Алексеевском;+7 (495) 683-43-44;+7 (916) 592-75-91;просп. Мира, 130, Москва;tihvinskiy.ru;55.818 37.644;church
Храм Преображения Господня в Богородском;+7 (499) 160-66-55, +7 (499) 169-40-20;+7 (915) 230-94-19, +7 (916) 203-47-18, +7 (916) 486-23-92;Краснобогатырская ул., 17, Москва;бого.рф;55.815 37.696;church
Храм Великомученика Димитрия Солунского, п. Восточный;+7 (499) 780-56-76, +7 (499) 780-17-38;+7 (925) 780-32-16, +7 (925) 427-77-31;Главная ул., 1А, Восточный административный округ, район Восточный, Москва;dimitri.moseparh.ru;55.819 37.860;church
Церковь Всемилостивого Спаса в Митино;;+7 (926) 522-55-70, +7 (905) 557-40-04, +7 (919) 993-34-13, +7 (916) 498-79-89, +7 (916) 251-75-90, +7 (985) 149-45-38, +7 (985) 475-05-63;Пятницкое ш., 5, Москва;hramspasa.ru;55.837 37.386;church
Храм в честь священномученика Ермогена, патриарха Московского и всея Руси в Южном Тушине;;+7 (916) 820-60-71;Фабрициуса, 35а;ermogen-tushino.ru;55.843 37.428;church
Подворье Патриарха Московского и всея Руси, Храм в честь священномученика Ермогена, патриарха Московского и всея Руси в Южном Тушине;;+7 (916) 953-67-32;ул. Фабрициуса, вл33-35, Москва;ermogen-tushino.ru;55.844 37.429;church
Храмовый комплекс Пророка Илии;;+7 (917) 517-98-43;Ленинградское шоссе, вл39;xramgolovino.ru;55.835 37.484;church
Церковная лавка, Храм Иоанна Кронштадтского в Головине;+7 (499) 393-37-10;;Кронштадтский бульвар, вл24 ст2;hramgolovino.ru;55.846 37.508;church
Храм Рождества Христова в Митино;;+7 (965) 283-53-79, +7 (965) 283-53-77;1-я Муравская улица, 39 ст1;hrammitino.ru;55.861 37.367;church
Храм Святого Праведного воина Федора Ушакова на Речном вокзале;;+7 (968) 554-45-88;Ленинградское ш., вл59, Москва;hramnarechnom.ru;55.856 37.467;church
Храм двенадцати апостолов в Ховрино;+7 (499) 394-10-16;;Клинская ул., вл12-14, Москва;храм12апостолов.рф;55.869 37.495;church
Храм Иконы Божией Матери Неопалимая Купина в Отрадном;+7 (495) 789-20-86, +7 (495) 789-20-92, +7 (495) 789-20-91, +7 (495) 789-20-87;;Юрловский пр., 10А, Москва;купина.com;55.870 37.622;church
Церковь Троицы Живоначальной - Патриаршее Подворье;+7 (499) 189-20-42;+7 (916) 357-44-42, +7 (919) 721-78-40, +7 (985) 418-31-60, +7 (916) 089-23-26;Лазоревый пр., 15, стр. 3, Москва;troitsasviblovo.ru;55.853 37.632;church
Храм Благовещения Пресвятой Богородицы в Раево;+7 (107) 380-00-00, +7 (495) 470-53-45, +7 (495) 472-56-83;;Енисейская улица, 14;raevo-blago.ru;55.863 37.662;church
Храм Матроны Московской в Дмитровском;;+7 (966) 121-45-41, +7 (915) 200-75-08, +7 (909) 160-22-02, +7 (916) 467-04-64, +7 (903) 681-60-81, +7 (963) 772-26-44, +7 (925) 184-54-32, +7 (926) 020-38-01;Софьи Ковалевской, 14Б;mmatrona.ru;55.886 37.532;church
Воскресная школа, Храм блаженной Ксении Петербургской в Бескудниково;;+7 (925) 078-61-02, +7 (903) 584-39-45, +7 (925) 705-23-45, +7 (985) 237-53-99, +7 (968) 955-97-98, +7 (926) 556-35-13;Бескудниковский проезд, 4 к2/1;kseniahram.ru;55.877 37.554;church
Храм-часовня Дмитрия Донского;+7 (499) 476-69-31, +7 (499) 470-19-53;+7 (963) 772-72-70;Полярная улица, 34Б;dimitriy-donskoy.ru;55.885 37.643;church
Церковь иконы Божией Матери Отрада и Утешение на Ярославском шоссе;;+7 (985) 722-41-45;Ярославское ш., вл147, Москва;otrada-yaroslavka.ru;55.881 37.722;church
Храм Святого Благоверного Великого Князя Александра Невского в Куркино;+7 (495) 572-34-31;;Родионовская ул., 14, Москва;alexnevkurkino.moseparh.ru;55.894 37.388;church
Московская церковь евангельских христиан баптистов Голгофа;+7 (499) 908-02-19;+7 (903) 724-49-71, +7 (916) 504-86-72;ул. Лескова, 11, Москва;golgotha.ru;55.899 37.603;church
Церковь иконы Божией Матери Знамение в Кунцеве;+7 (499) 144-25-20;+7 (967) 482-89-16;Большая Филёвская ул., 65, Москва;hramvkuntsevo.ru;55.738 37.463;church
Кафедральный собор святых Петра и Павла Евангелическая лютеранская церковь;+7 (495) 628-53-36, +7 (495) 628-87-62;;Старосадский переулок, 7/10 ст6;lutherancathedral.ru , elkras.ru;55.757 37.640;church
Николо-Перервинский монастырь, Церковь апостола Иоанна Богослова;+7 (495) 354-49-65, +7 (495) 354-15-83, +7 (495) 353-47-97, +7 (495) 353-46-89, +7 (495) 354-44-95;+7 (925) 865-59-92;Шоссейная ул., 82, стр. 1, Москва;ppds.ru , перервинский-монастырь.рф , pererva.org , duhovnayazabota.ru;55.669 37.719;church
Церковь Тихона, Патриарха Всероссийского;+7 (495) 700-22-09;+7 (910) 488-04-39;Большая Косинская ул., 29, стр. 1, Москва;kosino-hram.ru;55.719 37.857;church
Церковь Иконы Божией Матери Всех Скорбящих Радость, Следственный изолятор №4;+7 (499) 731-00-57, +7 (495) 587-99-80, +7 (499) 256-45-07, +7 (573) 130-48-10, +7 (499) 268-52-32, +7 (499) 268-03-60, +7 (499) 473-83-59, +7 (499) 473-40-50, +7 (499) 259-23-63, +7 (499) 473-93-40;;Вилюйская ул., 4, корп. 1, Москва;sizo-medvedkovo.ru , fsin.gov.ru;55.882 37.629;church
