Галерея Ханхалаев;+7 (499) 408-23-24;;Нижняя Сыромятническая ул., 10, стр. 3, Москва;khankhalaev.com;55.751 37.670;museum
Автокомплекс;+7 (495) 223-42-14, +7 (495) 223-42-17;+7 (916) 822-47-03;Международная ул., 16, Москва;autocomplex.net;55.745 37.685;museum
Музей русского лубка и наивного искусства;+7 (495) 608-52-21, +7 (495) 608-51-83, +7 (495) 608-57-98, +7 (495) 301-03-48;;Союзный просп., 15А, Москва;naive-museum.ru;55.750 37.813;museum
Крылатский орнамент, клуб-галерея;+7 (495) 415-65-04, +7 (495) 412-35-16, +7 (495) 415-17-33;+7 (916) 802-11-33;ул. Крылатские Холмы, 26, корп. 2, Москва;tkskuncevo.ru;55.764 37.417;museum
Музей истории АО Государственного космического научно-производственного центра имени М.В. Хруничева;+7 (499) 749-83-39;;Новозаводская ул., 18, корп. 1, Москва;khrunichevmuseum.tilda.ws;55.753 37.493;museum
Международная галерея фотографии YellowKorner;;+7 (921) 943-28-73, +7 (925) 483-24-21;Шелепихинская наб., 34, корп. 2, Москва;ykgallery.ru;55.763 37.509;museum
Выставки Qlm. управление качеством жизни;+7 (499) 130-36-76, +7 (495) 745-24-81;;Краснопресненская наб., 12, Москва;qlmexpo.ru;55.754 37.556;museum
Галерея Who i Am Gallery;;+7 (925) 337-37-37;Столярный пер., 3, корп. 13, Москва;who-iam.com;55.764 37.568;museum
Art Design Human Studio;;+7 (985) 745-57-22;Столярный пер., 3, корп. 13, Москва;artdesignhuman.com;55.764 37.568;museum
Altmans gallery, арт-бутик эстампов;+7 (495) 797-20-77, +7 (495) 287-36-60;+7 (909) 995-34-35;Новинский бул., 31, Москва;altmansgallery.com;55.758 37.582;museum
Дом-музей Ф.И. Шаляпина;+7 (495) 605-65-15;;Новинский бул., 25-27к3с5, Москва;music-museum.ru;55.756 37.583;museum
Askeri Gallery;+7 (499) 518-03-44;;Поварская ул., 31/29, Москва;askerigallery.com;55.757 37.587;museum
Hyundai motorstudio;+7 (495) 662-11-80;;ул. Новый Арбат, 21, стр. 1, Москва;hyundai.ru;55.752 37.585;museum
Ковчег, галерея;;+7 (925) 710-05-93, +7 (960) 111-77-76;Трубниковский пер., 22, стр. 2, Москва;kovcheg-art.ru , we-can.ru;55.754 37.587;museum
Дом на Брестской;+7 (495) 620-29-70, +7 (495) 356-20-56, +7 (495) 530-60-77, +7 (495) 356-20-20, +7 (499) 250-35-82, +7 (495) 957-99-11, +7 (495) 356-93-40, +7 (499) 240-03-12, +7 (499) 401-01-01, +7 (499) 250-95-72;;2-я Брестская ул., 6, Москва;dgp.mos.ru , stroimprosto-msk.ru , msi.mos.ru , mke.mos.ru , dom6.mos.ru , stroi.mos.ru , mka.mos.ru , stroinadzor.mos.ru;55.771 37.591;museum
Галерея Флор и Лавр;;+7 (926) 123-62-87, +7 (926) 180-30-84;Гранатный пер., 3, стр. 2, Москва;floretlavr.com;55.759 37.593;museum
Галеев Галерея;+7 (495) 699-83-83, +7 (495) 699-85-50;;Большой Козихинский пер., 19/6с1, Москва;ggallery.ru;55.764 37.595;museum
Галерея коллекционного дизайна Mirra;+7 (495) 152-06-00;;ул. Спиридоновка, 3-5, Москва;mirragallery.com , mirragallery.ru;55.759 37.595;museum
Пан-дан, галерея;+7 (495) 785-16-88;+7 (915) 039-94-26;Тверской бул., 13, стр. 1, Москва;pan-dan.ru;55.760 37.600;museum
Art4, музей;+7 (499) 136-56-56;;Хлыновский тупик, 4, Москва;art4.ru;55.758 37.603;museum
Галерея Светланы Сажиной;+7 (495) 692-24-52;+7 (916) 600-56-65;Брюсов пер., 17, Москва;artsazhina.com;55.760 37.608;museum
Галерея Аукционного дома Bingyol’s;;+7 (901) 222-18-18, +7 (965) 222-48-48;Романов пер., 4, стр. 2, Москва;bingyolsartacademy.com;55.755 37.610;museum
Surround Art Gallery;;+7 (968) 966-88-86;Романов пер., 2/6с13, Москва;surroundart.ru;55.754 37.610;museum
Redgallery Moscow;;+7 (903) 162-55-57;Россия, Москва, Красная площадь;gallery-red.com;55.753 37.623;museum
Ottepel Gallery - Арт-проект;+7 (495) 729-97-88;+7 (903) 729-97-88, +7 (999) 861-63-85;Россия, Москва, Красная площадь;ottepel.gallery;55.753 37.623;museum
Artvoice Online;;+7 (919) 771-86-71;Россия, Москва, Красная площадь;artvoice.online;55.754 37.621;museum
Azot, галерея современного искусства, Поиск новых компаний за последний месяц на export-base.ru;;+7 (977) 167-55-17, +7 (926) 393-00-91;Тверская ул., 3, Москва;azotgallery.ru , artzot.ru;55.757 37.612;museum
Gallery Fedini;;+7 (926) 593-86-56;ул. Петровка, 28, Москва;galleryfedini.art;55.768 37.614;museum
30/7 Gallery;+7 (499) 113-07-00;+7 (903) 230-73-07;ул. Петровка, 30/7, Москва;30x7.ru;55.768 37.615;museum
Галерея современного декоративно-прикладного искусства;;+7 (915) 238-64-97;Петровский бул., 9, стр. 2, Москва;;55.769 37.615;museum
Carre d`artistes Moscow, картинная галерея;+7 (495) 625-35-04;+7 (977) 600-78-10;ул. Петровка, 17, стр. 1, Москва;carredartistesmoscow.ru;55.765 37.617;museum
ГУМ-Red-Line;+7 (495) 620-33-89;+7 (925) 166-66-54;Красная площадь, 3, Москва;gum-red-line-2020.com , gum-red-line.ru;55.755 37.620;museum
Ветошный холл, выставочный зал;;+7 (969) 280-33-44;Ветошный пер., 13, Москва;vetoshnyhall.ru;55.755 37.622;museum
Выставочный зал Московского союза художников;+7 (495) 624-79-35, +7 (495) 690-64-63, +7 (495) 624-79-52;;ул. Кузнецкий Мост, 20/6/9с1, Москва;artanum.ru;55.762 37.624;museum
Веллум;;+7 (985) 776-33-31;Хрустальный пер., 1, Москва;vellum.ru , vellum.taplink.ws;55.753 37.625;museum
Кардашиди-арт;;+7 (925) 772-31-17, +7 (985) 999-37-88;ул. Ильинка, 4, Москва;kardashidi-art.ru;55.754 37.626;museum
Шатер;+7 (495) 540-88-08, +7 (495) 648-17-77, +7 (495) 648-13-33, +7 (495) 540-88-07;;ул. Ильинка, 4, Москва;tdshater.ru;55.755 37.626;museum
Первая Московская галерея восточной живописи;;+7 (985) 307-66-13, +7 (985) 393-13-60;Малый Кисельный пер., 3, стр. 2, Москва;mos.gallery;55.765 37.626;museum
My magic painting;;+7 (966) 348-30-64;ул. Варварка, 3, Москва;mymagicpainting.com;55.753 37.626;museum
Арт-трофи, галерея;;+7 (985) 948-89-31;Рыбников пер., 2, Москва;nic.ru;55.767 37.632;museum
Мастерская на Кулишках, творческий центр;+7 (495) 623-46-37;+7 (965) 147-39-23;Большой Спасоглинищевский пер., 3, стр. 5, Москва;nakulishkah.ru;55.757 37.635;museum
Коносьеръ;+7 (495) 623-58-23, +7 (495) 623-10-29, +7 (495) 623-10-92;+7 (903) 764-26-84, +7 (905) 509-16-49;Банковский пер., 2/5, Москва;connaisseur.ru;55.762 37.635;museum
Nadja Brykina Gallery;;+7 (925) 204-22-47;Мясницкая ул., вл24/7с2, Москва;brykina.com;55.764 37.636;museum
ГРАУНД Солянка;+7 (495) 621-63-32;;ул. Солянка, 1/2с2, Москва;solyanka.org;55.755 37.638;museum
Мемориальный музей-квартира художника А.М. Васнецова;+7 (495) 608-90-45, +7 (495) 951-36-66;;Фурманный пер., 6, Москва;tretyakovgallery.ru;55.764 37.649;museum
Картинная галерея Марины Домаревой;;+7 (926) 033-80-24;ул. Покровка, 31, стр. 1Г, Москва;domareva.ru;55.761 37.649;museum
Галерея Квартира S;;+7 (916) 075-62-33, +7 (925) 113-40-17;Нижняя Сыромятническая ул., 10, стр. 9, Москва;kvartiras.com;55.753 37.667;museum
JJDavies Gallerie;+7 (495) 917-37-62;+7 (926) 580-21-03;Лялин пер., 24-26с2, Москва;artnaive.ru;55.757 37.653;museum
Гайдаровец, дом культуры;+7 (495) 953-22-72, +7 (495) 916-12-87, +7 (495) 953-03-50, +7 (495) 916-13-13, +7 (495) 917-83-19;+7 (916) 455-14-31;ул. Земляной Вал, 27, стр. 3, Москва;okccao.ru , дкгк.рф , dk-gaydarovets.timepad.ru , gaidarovec.art;55.759 37.659;museum
Artrium;;+7 (985) 430-30-40;ул. Земляной Вал, 33, Москва;artriummoscow.com;55.757 37.659;museum
In Art;+7 (495) 775-87-06, +7 (495) 978-88-40;;4-й Сыромятнический пер., 1/8с6, Москва;gallery-21.ru , popoffart.com , xlgallery.ru , glazgallery.com;55.755 37.664;museum
Vs unio, художественная галерея;+7 (495) 601-95-36;;Нижний Сусальный пер., 5, стр. 5А, Москва;vsunio.com;55.760 37.664;museum
Галерея Тотибадзе;;+7 (905) 707-78-84;4-й Сыромятнический пер., 1/8с9, Москва;totibadzegallery.ru;55.756 37.666;museum
Bis Art Gallery;;+7 (977) 925-02-34, +7 (925) 771-09-95;4-й Сыромятнический пер., 1/8с8, Москва;bisartgallery.com;55.756 37.665;museum
Музей эмоций;+7 (812-71) 5-12-35;+7 (995) 887-77-88;Нижний Сусальный пер., 5, стр. 18, Москва;museumofemotions.ru;55.759 37.665;museum
Галерея pop/off/art;;+7 (958) 631-17-50, +7 (916) 709-86-82, +7 (965) 359-09-67, +7 (921) 336-33-36, +7 (964) 789-83-81;4-й Сыромятнический пер., 1/8с9, Москва;popoffart.com;55.756 37.666;museum
AG Art Gallery;;+7 (903) 751-31-16, +7 (903) 287-96-37, +7 (903) 728-04-21;4-й Сыромятнический пер., 1/8с9, Москва;ag-artgallery.com;55.756 37.666;museum
Triangle;;+7 (901) 752-43-65;4-й Сыромятнический пер., 1/8с9, Москва;gallerytriangle.com;55.756 37.666;museum
11. 12;+7 (405) 014-00-00, +7 (495) 940-64-71;+7 (985) 211-07-46;4-й Сыромятнический пер., 1/8с9, Москва;11-12gallery.com;55.756 37.666;museum
Галерея Файн А.;;+7 (965) 198-66-18, +7 (915) 236-31-15, +7 (903) 798-81-62;4-й Сыромятнический пер., 1/8с9, Москва;galleryfineart.ru;55.756 37.666;museum
Rasa-Art;;+7 (916) 282-12-22, +7 (916) 280-70-80;Нижняя Сыромятническая ул., 5, стр. 3А, Москва;rasa-art.ru;55.754 37.669;museum
Творческие мастерские Лорие;+7 (499) 271-28-89;+7 (919) 100-33-35;Токмаков пер., 21/2с1, Москва;gallery-lorie.ru;55.765 37.671;museum
Арт-парк;+7 (499) 166-61-19;;Московский просп., с26, Москва;izmailovsky-park.ru;55.771 37.753;museum
Выставочный зал Мосх;+7 (495) 945-29-95, +7 (495) 945-42-97;;Беговая ул., 7, Москва;mocx.su;55.778 37.556;museum
Электрозавод, галерея;;+7 (917) 546-40-34;Электрический пер., 1, стр. 12, Москва;;55.772 37.574;museum
Галерея JART;+7 (495) 690-71-30;;3-я ул. Ямского Поля, 9, стр. 10, Москва;jart-gallery.com , jartgallery.art;55.781 37.581;museum
Художественное пространство Île Thélème;;+7 (917) 510-22-88;ул. Правды, 24, стр. 11, Москва;ile-theleme.com;55.786 37.585;museum
Pennlab, галерея;+7 (495) 990-95-95;;Бумажный пр., 14, стр. 2, Москва;pennlab.gallery;55.790 37.587;museum
Дом-музей В. М. Васнецова;+7 (495) 681-13-29;;пер. Васнецова, 13, стр. 1, Москва;tretyakovgallery.ru , tretyakov.ru;55.777 37.626;museum
Садовое кольцо, музей;+7 (495) 637-70-05, +7 (495) 637-53-68, +7 (495) 608-92-16, +7 (495) 739-00-08, +7 (495) 637-31-35, +7 (495) 692-00-20, +7 (495) 608-14-03, +7 (495) 607-79-26, +7 (495) 360-77-86;+7 (925) 681-01-15, +7 (968) 409-82-77;просп. Мира, 14, стр. 10, Москва;sadovoekoltso.com , mosmuseum.ru;55.775 37.633;museum
Выставка картин Яны Иванчиной;;+7 (985) 317-01-28;Каланчёвская ул., 21/40, Центральный административный округ, Красносельский район, Москва;yanaivanchina.ru;55.774 37.652;museum
Галерея Царская башня;;+7 (985) 061-05-60;Комсомольская площадь, 2, Москва;fondkp.ru;55.773 37.655;museum
Подарки от Васи Ложкина, магазин;;+7 (931) 977-40-69, +7 (910) 001-14-19;улица Ильинка, 4;lozhkinmag.ru;55.753 37.626;museum
Mvk;+7 (812) 401-69-55, +7 (495) 252-11-07;;Верхняя Красносельская ул., 3, стр. 5, Москва, Россия;;55.787 37.661;museum
Фонд русского абстрактного искусства;+7 (499) 450-99-12, +7 (495) 956-90-06, +7 (3452) 57-56-52, +7 (3532) 66-36-68, +7 (3812) 21-80-86, +7 (3822) 99-00-34, +7 (3822) 99-01-95, +7 (383) 388-68-79, +7 (3852) 59-02-96, +7 (4712) 25-04-45;;3-я Рыбинская ул., 17, Москва;cognitivepilot.com;55.791 37.661;museum
MadSpace;;+7 (966) 111-31-36;Нижняя Красносельская ул., 35, Москва;talkto.io;55.776 37.672;museum
Smirnov Gallery;;+7 (926) 646-57-50;Елоховский пр., 3, стр. 1, Москва;sgartdecor.com;55.773 37.675;museum
Alex Interior Art;;+7 (903) 565-01-15;Переведеновский пер., 18, Москва;alexinterior.art;55.780 37.690;museum
Измайлово Шуз;;+7 (926) 200-13-46;Измайловское ш., 71, корп. 5, Москва;измайловошуз.рф;55.791 37.750;museum
Измайлово Шуз;+7 (495) 789-68-10, +7 (495) 940-93-40;+7 (906) 787-53-90, +7 (926) 228-40-00;Измайловское ш., 71, корп. 2Б, Москва;izmailovoshoes.ru;55.789 37.748;museum
Измайлово, галерея;+7 (499) 166-44-96;;Измайловский пр., 4, Москва;vzmoscow.ru;55.791 37.770;museum
Pankovsky Studio, творческая студия;+7 (495) 223-23-34, +7 (499) 967-79-99;+7 (925) 532-00-16;Щукинская ул., 2, Москва;pankovskystudio.com;55.809 37.482;museum
Арт-галерея;;+7 (925) 929-69-69, +7 (967) 227-90-71, +7 (926) 094-29-82;ул. Маршала Бирюзова, 32, Москва;modisart.com;55.800 37.483;museum
На Песчаной, галерея;+7 (499) 943-51-31;;Новопесчаная ул., 23, корп. 7, Москва;psch.vzmoscow.ru;55.793 37.513;museum
Художник-акварелист Виктория Кирьянова;;+7 (985) 360-55-10;Нарышкинская аллея, 5, стр. 2, Москва;victoriaartist.ru , vkiryanova.ru;55.797 37.553;museum
Вьюговей;+7 (495) 778-03-53, +7 (495) 775-84-60;+7 (903) 778-03-53, +7 (925) 505-14-32;2-я Хуторская ул., 38А, стр. 1, Москва;vjugovey.ru , sandfestival.ru;55.806 37.569;museum
Музей истории школы № 204 им. Горького;;+7 (909) 910-40-36;Тихвинская ул., 39, стр. 2, Москва;museum204.com;55.792 37.599;museum
Япония. Куклы, сказки и легенды;;+7 (910) 452-62-86, +7 (910) 452-62-96, +7 (916) 037-16-24, +7 (985) 624-45-54;Измайловское ш., 73Ж, Москва;etnoskazki.ru , dollslane.ru , japandolls.ru;55.794 37.750;museum
Традиционные маски и фигуры мира;;+7 (985) 304-31-48, +7 (965) 202-38-38;Измайловское ш., 73Ж, Москва;mif-mira.ru;55.795 37.751;museum
Новый Вернисаж;;+7 (909) 647-39-58;Измайловское ш., 73Ж, стр. 8, Москва;vrnssg.ru;55.794 37.753;museum
